,model,data,series,metrics,values
1543,model_LinearSVC,val,imbalanced,f1,0.5039370078740157
1544,model_LinearSVC,test,imbalanced,f1,0.4745762711864407
1545,model_LinearSVC,train,imbalanced,f1,0.5387596899224807
1546,model_LinearSVC,val,imbalanced,f1,0.4873949579831933
1547,model_LinearSVC,test,imbalanced,f1,0.4126984126984126
1548,model_LinearSVC,train,imbalanced,f1,0.53515625
1549,model_LinearSVC,val,imbalanced,f1,0.5074626865671641
1550,model_LinearSVC,test,imbalanced,f1,0.45901639344262296
1551,model_LinearSVC,train,imbalanced,f1,0.5628742514970061
1552,model_LinearSVC,val,imbalanced,f1,0.48739495798319327
1553,model_LinearSVC,test,imbalanced,f1,0.48387096774193544
1554,model_LinearSVC,train,imbalanced,f1,0.5239005736137667
1555,model_LinearSVC,val,imbalanced,f1,0.4776119402985074
1556,model_LinearSVC,test,imbalanced,f1,0.45454545454545453
1557,model_LinearSVC,train,SMOTE,f1,0.823529411764706
1558,model_LinearSVC,val,SMOTE,f1,0.5
1559,model_LinearSVC,test,SMOTE,f1,0.4827586206896552
1560,model_LinearSVC,train,SMOTE,f1,0.8209606986899564
1561,model_LinearSVC,val,SMOTE,f1,0.509090909090909
1562,model_LinearSVC,test,SMOTE,f1,0.4210526315789474
1563,model_LinearSVC,train,SMOTE,f1,0.8167308750687947
1564,model_LinearSVC,val,SMOTE,f1,0.5210084033613445
1565,model_LinearSVC,test,SMOTE,f1,0.5084745762711864
1566,model_LinearSVC,train,SMOTE,f1,0.82
1567,model_LinearSVC,val,SMOTE,f1,0.5
1568,model_LinearSVC,test,SMOTE,f1,0.4848484848484849
1569,model_LinearSVC,train,SMOTE,f1,0.8067870826491517
1570,model_LinearSVC,val,SMOTE,f1,0.49206349206349204
1571,model_LinearSVC,test,SMOTE,f1,0.43333333333333335
1572,model_SVC,train,imbalanced,f1,0.4951267056530214
1573,model_SVC,val,imbalanced,f1,0.504201680672269
1574,model_SVC,test,imbalanced,f1,0.4776119402985074
1575,model_SVC,train,imbalanced,f1,0.4979591836734693
1576,model_SVC,val,imbalanced,f1,0.5081967213114754
1577,model_SVC,test,imbalanced,f1,0.43076923076923085
1578,model_SVC,train,imbalanced,f1,0.4444444444444445
1579,model_SVC,val,imbalanced,f1,0.5511811023622047
1580,model_SVC,test,imbalanced,f1,0.44776119402985076
1581,model_SVC,train,imbalanced,f1,0.4970414201183431
1582,model_SVC,val,imbalanced,f1,0.48000000000000004
1583,model_SVC,test,imbalanced,f1,0.44776119402985076
1584,model_SVC,train,imbalanced,f1,0.49298597194388777
1585,model_SVC,val,imbalanced,f1,0.48062015503875977
1586,model_SVC,test,imbalanced,f1,0.4375
1587,model_SVC,train,SMOTE,f1,1.0
1588,model_SVC,val,SMOTE,f1,0.04444444444444444
1589,model_SVC,test,SMOTE,f1,0.0
1590,model_SVC,train,SMOTE,f1,1.0
1591,model_SVC,val,SMOTE,f1,0.0851063829787234
1592,model_SVC,test,SMOTE,f1,0.0
1593,model_SVC,train,SMOTE,f1,1.0
1594,model_SVC,val,SMOTE,f1,0.1702127659574468
1595,model_SVC,test,SMOTE,f1,0.0
1596,model_SVC,train,SMOTE,f1,1.0
1597,model_SVC,val,SMOTE,f1,0.04545454545454545
1598,model_SVC,test,SMOTE,f1,0.0
1599,model_SVC,train,SMOTE,f1,1.0
1600,model_SVC,val,SMOTE,f1,0.08888888888888889
1601,model_SVC,test,SMOTE,f1,0.0
1602,model_RandomForest,train,imbalanced,f1,0.8279883381924199
1603,model_RandomForest,val,imbalanced,f1,0.46575342465753417
1604,model_RandomForest,test,imbalanced,f1,0.21621621621621623
1605,model_RandomForest,train,imbalanced,f1,0.8352941176470589
1606,model_RandomForest,val,imbalanced,f1,0.5205479452054794
1607,model_RandomForest,test,imbalanced,f1,0.3
1608,model_RandomForest,train,imbalanced,f1,0.8338368580060423
1609,model_RandomForest,val,imbalanced,f1,0.5128205128205128
1610,model_RandomForest,test,imbalanced,f1,0.17647058823529413
1611,model_RandomForest,train,imbalanced,f1,0.8497109826589595
1612,model_RandomForest,val,imbalanced,f1,0.4507042253521127
1613,model_RandomForest,test,imbalanced,f1,0.25
1614,model_RandomForest,train,imbalanced,f1,0.8417910447761193
1615,model_RandomForest,val,imbalanced,f1,0.5365853658536585
1616,model_RandomForest,test,imbalanced,f1,0.16216216216216217
1617,model_RandomForest,train,SMOTE,f1,0.9822552947910704
1618,model_RandomForest,val,SMOTE,f1,0.3934426229508197
1619,model_RandomForest,test,SMOTE,f1,0.20689655172413793
1620,model_RandomForest,train,SMOTE,f1,0.9839816933638443
1621,model_RandomForest,val,SMOTE,f1,0.46875
1622,model_RandomForest,test,SMOTE,f1,0.21428571428571427
1623,model_RandomForest,train,SMOTE,f1,0.9816513761467891
1624,model_RandomForest,val,SMOTE,f1,0.44827586206896547
1625,model_RandomForest,test,SMOTE,f1,0.21428571428571427
1626,model_RandomForest,train,SMOTE,f1,0.979942693409742
1627,model_RandomForest,val,SMOTE,f1,0.32727272727272727
1628,model_RandomForest,test,SMOTE,f1,0.14285714285714285
1629,model_RandomForest,train,SMOTE,f1,0.9857224443175329
1630,model_RandomForest,val,SMOTE,f1,0.39285714285714285
1631,model_RandomForest,test,SMOTE,f1,0.13333333333333333
1632,NN_weighted,train,imbalanced,f1,0.2768729641693811
1633,NN_weighted,val,imbalanced,f1,0.625
1634,NN_weighted,test,imbalanced,f1,0.4230769230769231
1635,NN_weighted,train,imbalanced,f1,0.27804878048780485
1636,NN_weighted,val,imbalanced,f1,0.5964912280701755
1637,NN_weighted,test,imbalanced,f1,0.4081632653061225
1638,NN_weighted,train,imbalanced,f1,0.27804878048780485
1639,NN_weighted,val,imbalanced,f1,0.6728971962616823
1640,NN_weighted,test,imbalanced,f1,0.339622641509434
1641,NN_weighted,train,imbalanced,f1,0.27804878048780485
1642,NN_weighted,val,imbalanced,f1,0.6521739130434783
1643,NN_weighted,test,imbalanced,f1,0.4090909090909091
1644,NN_weighted,train,imbalanced,f1,0.27804878048780485
1645,NN_weighted,val,imbalanced,f1,0.6542056074766356
1646,NN_weighted,test,imbalanced,f1,0.4081632653061225
1647,NN_weighted,train,imbalanced,f1,0.27804878048780485
1648,NN_weighted,val,imbalanced,f1,0.6000000000000001
1649,NN_weighted,test,imbalanced,f1,0.5
1650,NN_weighted,train,SMOTE,f1,0.8604780433574208
1651,NN_weighted,val,SMOTE,f1,0.5523809523809524
1652,NN_weighted,test,SMOTE,f1,0.43636363636363634
1653,NN_weighted,train,SMOTE,f1,0.842809364548495
1654,NN_weighted,val,SMOTE,f1,0.45714285714285713
1655,NN_weighted,test,SMOTE,f1,0.47058823529411764
1656,NN_weighted,train,SMOTE,f1,0.8487534626038782
1657,NN_weighted,val,SMOTE,f1,0.5739130434782609
1658,NN_weighted,test,SMOTE,f1,0.509090909090909
1659,NN_weighted,train,SMOTE,f1,0.5969696969696969
1660,NN_weighted,val,SMOTE,f1,0.5194805194805195
1661,NN_weighted,test,SMOTE,f1,0.3333333333333333
1662,NN_weighted,train,SMOTE,f1,0.8766519823788546
1663,NN_weighted,val,SMOTE,f1,0.48000000000000004
1664,NN_weighted,test,SMOTE,f1,0.4230769230769231
1665,model_XGB,train,imbalanced,mc_coef,1.0
1666,model_XGB,val,imbalanced,mc_coef,0.4727777795715661
1667,model_XGB,test,imbalanced,mc_coef,0.3739763363887433
1668,model_XGB,train,imbalanced,mc_coef,1.0
1669,model_XGB,val,imbalanced,mc_coef,0.41671209405299536
1670,model_XGB,test,imbalanced,mc_coef,0.3739763363887433
1671,model_XGB,train,imbalanced,mc_coef,1.0
1672,model_XGB,val,imbalanced,mc_coef,0.40999488993483363
1673,model_XGB,test,imbalanced,mc_coef,0.3739763363887433
1674,model_XGB,train,imbalanced,mc_coef,1.0
1675,model_XGB,val,imbalanced,mc_coef,0.35920485822297465
1676,model_XGB,test,imbalanced,mc_coef,0.28095684155093403
1677,model_XGB,train,imbalanced,mc_coef,1.0
1678,model_XGB,val,imbalanced,mc_coef,0.319132967009774
1679,model_XGB,test,imbalanced,mc_coef,0.24614257452350008
1680,model_XGB,train,SMOTE,mc_coef,0.9743716000441834
1681,model_XGB,val,SMOTE,mc_coef,0.139842859560218
1682,model_XGB,test,SMOTE,mc_coef,0.2940793310114357
1683,model_XGB,train,SMOTE,mc_coef,0.9743716000441834
1684,model_XGB,val,SMOTE,mc_coef,0.0
1685,model_XGB,test,SMOTE,mc_coef,0.4245917692741212
1686,model_XGB,train,SMOTE,mc_coef,0.968883858047123
1687,model_XGB,val,SMOTE,mc_coef,0.0
1688,model_XGB,test,SMOTE,mc_coef,0.2217265407661201
1689,model_XGB,train,SMOTE,mc_coef,0.975472667702661
1690,model_XGB,val,SMOTE,mc_coef,0.14176661436841884
1691,model_XGB,test,SMOTE,mc_coef,0.3333587388692365
1692,model_XGB,train,SMOTE,mc_coef,0.979931069342253
1693,model_XGB,val,SMOTE,mc_coef,0.20087051553945431
1694,model_XGB,test,SMOTE,mc_coef,0.24693239916239743
1695,model_logistic,train,imbalanced,mc_coef,0.4860219115808181
1696,model_logistic,val,imbalanced,mc_coef,0.40172772302586435
1697,model_logistic,train,imbalanced,mc_coef,0.4860219115808181
1698,model_logistic,val,imbalanced,mc_coef,0.40172772302586435
1699,model_logistic,test,imbalanced,mc_coef,0.33578594533810396
1700,model_logistic,train,imbalanced,mc_coef,0.4411138158801967
1701,model_logistic,val,imbalanced,mc_coef,0.39301277905642407
1702,model_logistic,test,imbalanced,mc_coef,0.27650453450735957
1703,model_logistic,train,imbalanced,mc_coef,0.445575440850579
1704,model_logistic,val,imbalanced,mc_coef,0.44806728403791757
1705,model_logistic,test,imbalanced,mc_coef,0.4012651486388958
1706,model_logistic,train,imbalanced,mc_coef,0.4651214942954493
1707,model_logistic,val,imbalanced,mc_coef,0.36388356191640636
1708,model_logistic,test,imbalanced,mc_coef,0.3502589894622421
1709,model_logistic,train,imbalanced,mc_coef,0.444531710047636
1710,model_logistic,val,imbalanced,mc_coef,0.42034817548265535
1711,model_logistic,test,imbalanced,mc_coef,0.3697730887705709
1712,model_logistic,train,SMOTE,mc_coef,0.5955965848636186
1713,model_logistic,val,SMOTE,mc_coef,0.4530991742601445
1714,model_logistic,test,SMOTE,mc_coef,0.3697730887705709
1715,model_logistic,train,SMOTE,mc_coef,0.5835857545125303
1716,model_logistic,val,SMOTE,mc_coef,0.4411524625020385
1717,model_logistic,test,SMOTE,mc_coef,0.3697730887705709
1718,model_logistic,train,SMOTE,mc_coef,0.6047553210135322
1719,model_logistic,val,SMOTE,mc_coef,0.4411524625020385
1720,model_logistic,test,SMOTE,mc_coef,0.3697730887705709
1721,model_logistic,train,SMOTE,mc_coef,0.5974236456148145
1722,model_logistic,val,SMOTE,mc_coef,0.4143697799785325
1723,model_logistic,test,SMOTE,mc_coef,0.3697730887705709
1724,model_logistic,train,SMOTE,mc_coef,0.5932096083153403
1725,model_logistic,val,SMOTE,mc_coef,0.42469738387217304
1726,model_logistic,test,SMOTE,mc_coef,0.3697730887705709
1727,model_LinearSVC,train,imbalanced,mc_coef,0.4811870140458756
1728,model_LinearSVC,val,imbalanced,mc_coef,0.40407401606087123
1729,model_LinearSVC,test,imbalanced,mc_coef,0.35805197878547623
1730,model_LinearSVC,train,imbalanced,mc_coef,0.4575792825323759
1731,model_LinearSVC,val,imbalanced,mc_coef,0.3772063420540101
1732,model_LinearSVC,test,imbalanced,mc_coef,0.27650453450735957
1733,model_LinearSVC,train,imbalanced,mc_coef,0.45149114471605895
1734,model_LinearSVC,val,imbalanced,mc_coef,0.41458023966968066
1735,model_LinearSVC,test,imbalanced,mc_coef,0.33754406835602896
1736,model_LinearSVC,train,imbalanced,mc_coef,0.4860030729885847
1737,model_LinearSVC,val,imbalanced,mc_coef,0.38163784949668783
1738,model_LinearSVC,test,imbalanced,mc_coef,0.3697730887705709
1739,model_LinearSVC,train,imbalanced,mc_coef,0.4366928415015345
1740,model_LinearSVC,val,imbalanced,mc_coef,0.37738561281752664
1741,model_LinearSVC,test,imbalanced,mc_coef,0.33175439049054967
1742,model_LinearSVC,train,SMOTE,mc_coef,0.6392634347607499
1743,model_LinearSVC,val,SMOTE,mc_coef,0.3992462882646304
1744,model_LinearSVC,test,SMOTE,mc_coef,0.3687947576443522
1745,model_LinearSVC,train,SMOTE,mc_coef,0.631888376589854
1746,model_LinearSVC,val,SMOTE,mc_coef,0.40334759452052227
1747,model_LinearSVC,test,SMOTE,mc_coef,0.29167465493175787
1748,model_LinearSVC,train,SMOTE,mc_coef,0.6256672473339204
1749,model_LinearSVC,val,SMOTE,mc_coef,0.42246768714991806
1750,model_LinearSVC,test,SMOTE,mc_coef,0.4012651486388958
1751,model_LinearSVC,train,SMOTE,mc_coef,0.6353672327621532
1752,model_LinearSVC,val,SMOTE,mc_coef,0.3956435939593486
1753,model_LinearSVC,test,SMOTE,mc_coef,0.37249615774377504
1754,model_LinearSVC,train,SMOTE,mc_coef,0.6034735736103375
1755,model_LinearSVC,val,SMOTE,mc_coef,0.39213530397968444
1756,model_LinearSVC,test,SMOTE,mc_coef,0.3048426759918735
1757,model_SVC,train,imbalanced,mc_coef,0.395277829733893
1758,model_SVC,val,imbalanced,mc_coef,0.3998370146019641
1759,model_SVC,test,imbalanced,mc_coef,0.36329954771276146
1760,model_SVC,train,imbalanced,mc_coef,0.3955004057489216
1761,model_SVC,val,imbalanced,mc_coef,0.4068047946176062
1762,model_SVC,test,imbalanced,mc_coef,0.2998480603270163
1763,model_SVC,train,imbalanced,mc_coef,0.323795615705283
1764,model_SVC,val,imbalanced,mc_coef,0.47006391802644076
1765,model_SVC,test,imbalanced,mc_coef,0.3228411889902039
1766,model_SVC,train,imbalanced,mc_coef,0.39558929604109466
1767,model_SVC,val,imbalanced,mc_coef,0.37464179253458263
1768,model_SVC,test,imbalanced,mc_coef,0.3228411889902039
1769,model_SVC,train,imbalanced,mc_coef,0.3887069225789941
1770,model_SVC,val,imbalanced,mc_coef,0.3780513646733303
1771,model_SVC,test,imbalanced,mc_coef,0.30890310877874844
1772,model_SVC,train,SMOTE,mc_coef,1.0
1773,model_SVC,val,SMOTE,mc_coef,0.0798820945708062
1774,model_SVC,test,SMOTE,mc_coef,-0.036557512506755575
1775,model_SVC,train,SMOTE,mc_coef,1.0
1776,model_SVC,val,SMOTE,mc_coef,0.113402352063428
1777,model_SVC,test,SMOTE,mc_coef,0.0
1778,model_SVC,train,SMOTE,mc_coef,1.0
1779,model_SVC,val,SMOTE,mc_coef,0.28128851573274877
1780,model_SVC,test,SMOTE,mc_coef,0.0
1781,model_SVC,train,SMOTE,mc_coef,1.0
1782,model_SVC,val,SMOTE,mc_coef,0.08143399278626526
1783,model_SVC,test,SMOTE,mc_coef,-0.036557512506755575
1784,model_SVC,train,SMOTE,mc_coef,1.0
1785,model_SVC,val,SMOTE,mc_coef,0.14877982366080214
1786,model_SVC,test,SMOTE,mc_coef,-0.036557512506755575
1787,model_RandomForest,train,imbalanced,mc_coef,0.7947577429126783
1788,model_RandomForest,val,imbalanced,mc_coef,0.3919003972936048
1789,model_RandomForest,test,imbalanced,mc_coef,0.12171015910506526
1790,model_RandomForest,train,imbalanced,mc_coef,0.8037625861155273
1791,model_RandomForest,val,imbalanced,mc_coef,0.45650606154418355
1792,model_RandomForest,test,imbalanced,mc_coef,0.20020528005333993
1793,model_RandomForest,train,imbalanced,mc_coef,0.8034688992318622
1794,model_RandomForest,val,imbalanced,mc_coef,0.43291548960132087
1795,model_RandomForest,test,imbalanced,mc_coef,0.09994880298833034
1796,model_RandomForest,train,imbalanced,mc_coef,0.8204486249236098
1797,model_RandomForest,val,imbalanced,mc_coef,0.37709859450853506
1798,model_RandomForest,test,imbalanced,mc_coef,0.14110854076048657
1799,model_RandomForest,train,imbalanced,mc_coef,0.8123315172354548
1800,model_RandomForest,val,imbalanced,mc_coef,0.45163183928619616
1801,model_RandomForest,test,imbalanced,mc_coef,0.056886270016497896
1802,model_RandomForest,train,SMOTE,mc_coef,0.9656051473146918
1803,model_RandomForest,val,SMOTE,mc_coef,0.3693177481030362
1804,model_RandomForest,test,SMOTE,mc_coef,0.2217265407661201
1805,model_RandomForest,train,SMOTE,mc_coef,0.9689502715934192
1806,model_RandomForest,val,SMOTE,mc_coef,0.4392440991073726
1807,model_RandomForest,test,SMOTE,mc_coef,0.26549900883231786
1808,model_RandomForest,train,SMOTE,mc_coef,0.9645904740399915
1809,model_RandomForest,val,SMOTE,mc_coef,0.4679847298596402
1810,model_RandomForest,test,SMOTE,mc_coef,0.26549900883231786
1811,model_RandomForest,train,SMOTE,mc_coef,0.9611714548358072
1812,model_RandomForest,val,SMOTE,mc_coef,0.33177329073935174
1813,model_RandomForest,test,SMOTE,mc_coef,0.15237334419941723
1814,model_RandomForest,train,SMOTE,mc_coef,0.9722322188675718
1815,model_RandomForest,val,SMOTE,mc_coef,0.4054183487545854
1816,model_RandomForest,test,SMOTE,mc_coef,0.09491785187531555
1817,NN_weighted,train,imbalanced,mc_coef,-0.04001862163343317
1818,NN_weighted,val,imbalanced,mc_coef,0.5598730103198329
1819,NN_weighted,test,imbalanced,mc_coef,0.30131526600313885
1820,NN_weighted,train,imbalanced,mc_coef,0.0
1821,NN_weighted,val,imbalanced,mc_coef,0.5242578324129024
1822,NN_weighted,test,imbalanced,mc_coef,0.289942017394202
1823,NN_weighted,train,imbalanced,mc_coef,0.0
1824,NN_weighted,val,imbalanced,mc_coef,0.6168234035154451
1825,NN_weighted,test,imbalanced,mc_coef,0.19727377790917033
1826,NN_weighted,train,imbalanced,mc_coef,0.0
1827,NN_weighted,val,imbalanced,mc_coef,0.5826798012036319
1828,NN_weighted,test,imbalanced,mc_coef,0.3078594858544005
1829,NN_weighted,train,imbalanced,mc_coef,0.0
1830,NN_weighted,val,imbalanced,mc_coef,0.5927842274705561
1831,NN_weighted,test,imbalanced,mc_coef,0.289942017394202
1832,NN_weighted,train,imbalanced,mc_coef,0.0
1833,NN_weighted,val,imbalanced,mc_coef,0.5195755508606595
1834,NN_weighted,test,imbalanced,mc_coef,0.3950577932041154
1835,NN_weighted,train,SMOTE,mc_coef,0.7175830804212875
1836,NN_weighted,val,SMOTE,mc_coef,0.45789153723801773
1837,NN_weighted,test,SMOTE,mc_coef,0.3130632962713118
1838,NN_weighted,train,SMOTE,mc_coef,0.6825726758866728
1839,NN_weighted,val,SMOTE,mc_coef,0.3370096311132173
1840,NN_weighted,test,SMOTE,mc_coef,0.3608556528142821
1841,NN_weighted,train,SMOTE,mc_coef,0.6929371827287462
1842,NN_weighted,val,SMOTE,mc_coef,0.49047396228210643
1843,NN_weighted,test,SMOTE,mc_coef,0.40329918754951344
1844,NN_weighted,train,SMOTE,mc_coef,0.46720608469196145
1845,NN_weighted,val,SMOTE,mc_coef,0.4407294585427198
1846,NN_weighted,test,SMOTE,mc_coef,0.2716256390786371
1847,NN_weighted,train,SMOTE,mc_coef,0.7485075152096398
1848,NN_weighted,val,SMOTE,mc_coef,0.3695012123188498
1849,NN_weighted,test,SMOTE,mc_coef,0.30131526600313885
